CONS_NO,FLAG,DATE,CONSUMPTION,YEAR,MONTH,DAY,DAY_OF_WEEK,ROLL_MEAN_3,ROLL_STD_3,ROLL_MEAN_7,DIFF_1,DAILY_ENERGY,LOAD_FACTOR,MIN_MAX_RATIO,DIFF_3,DIFF_7,VOLATILITY_INDEX,OFFPEAK_3,PEAK_OFFPEAK_RATIO,IFOREST_SCORE,IFOREST_LABEL,IFOREST_ANOMALY
CUST_0010,1,2014-01-08,4.25,2014,1,8,2,4.403333333333333,3.2327284657597395,5.541428571428573,-3.46,4.25,0.3744208494208494,0.0533783783783783,-2.89,-6.4,0.734154837038548,8.263333333333334,0.5328761597418313,0.11593425718526579,1,0
CUST_0010,1,2014-01-09,8.9,2014,1,9,3,6.953333333333333,2.4155813654963723,6.700000000000001,4.65,8.9,0.4527027027027027,0.0844594594594594,7.65,8.11,0.347399045852786,7.73,0.8995256576110392,0.1098820424277347,1,0
CUST_0010,1,2014-01-10,3.7,2014,1,10,4,5.616666666666667,2.856717230202059,6.821428571428571,-5.2,3.7,0.4609073359073358,0.0844594594594594,-4.01,0.8500000000000001,0.5086143436561529,5.366666666666667,1.046583850931677,0.12828648636743745,1,0
CUST_0010,1,2014-01-11,2.5,2014,1,11,5,5.033333333333334,3.4019602192461518,5.064285714285714,-1.2000000000000002,2.5,0.5690208667736757,0.1404494382022471,-1.75,-12.3,0.6758861362740697,4.403333333333333,1.1430734292202878,0.0859166379869733,1,0
CUST_0010,1,2014-01-12,9.5,2014,1,12,6,5.233333333333333,3.743438704364387,5.401428571428572,7.0,9.5,0.5685714285714286,0.131578947368421,0.5999999999999996,2.3600000000000003,0.7153067587957428,6.953333333333333,0.7526366251198466,0.12704908477809423,1,0
CUST_0010,1,2014-01-13,12.81,2014,1,13,0,8.270000000000001,5.263905394286639,7.052857142857143,3.3100000000000005,12.81,0.5505743280918926,0.195160031225605,9.11,11.56,0.6365060936259539,5.616666666666667,1.4724035608308603,0.09791273775055487,1,0
CUST_0010,1,2014-01-14,4.47,2014,1,14,1,8.926666666666668,4.199456314016532,6.590000000000001,-8.34,4.47,0.5144418423106948,0.195160031225605,1.97,-3.24,0.4704394675896039,5.033333333333334,1.7735099337748343,0.11344757250940901,1,0
CUST_0010,1,2014-01-15,8.9,2014,1,15,2,8.726666666666667,4.172700963804297,7.254285714285714,4.430000000000001,8.9,0.5662986506077841,0.195160031225605,-0.5999999999999996,4.65,0.4781551906574824,5.233333333333333,1.667515923566879,0.13743006763819138,1,0
CUST_0010,1,2014-01-16,4.14,2014,1,16,3,5.836666666666666,2.658050664177285,6.574285714285715,-4.760000000000001,4.14,0.5132151221144196,0.195160031225605,-8.670000000000002,-4.760000000000001,0.4554055963753201,8.270000000000001,0.7057638049173718,0.11800044556592987,1,0
CUST_0010,1,2014-01-17,3.79,2014,1,17,4,5.609999999999999,2.8545927905745105,6.587142857142857,-0.3499999999999996,3.79,0.5142188022750084,0.195160031225605,-0.6799999999999997,0.0899999999999998,0.5088400696211249,8.926666666666668,0.6284540702016429,0.12432970773643309,1,0
CUST_0010,1,2014-01-18,9.43,2014,1,18,5,5.786666666666666,3.160068564656992,7.577142857142857,5.64,9.43,0.5915021746403479,0.2958626073380171,0.5299999999999994,6.93,0.5460947980398029,8.726666666666667,0.6631016042780749,0.11784926803421308,1,0
CUST_0010,1,2014-01-19,1.13,2014,1,19,6,4.783333333333332,4.238222898023805,6.381428571428572,-8.3,1.13,0.4981599197055871,0.0882123341139734,-3.01,-8.370000000000001,0.8860396302488793,5.836666666666666,0.819531696173615,0.1111185886235051,1,0
CUST_0010,1,2014-01-20,12.12,2014,1,20,0,7.559999999999999,5.728673493925097,6.282857142857142,10.989999999999998,12.12,0.5183875530410184,0.0932343234323432,8.329999999999998,-0.6900000000000013,0.7577610441699865,5.609999999999999,1.3475935828877004,0.11332053427675781,1,0
CUST_0010,1,2014-01-21,1.46,2014,1,21,1,4.903333333333332,6.251994348472597,5.852857142857142,-10.66,1.46,0.4829090051862329,0.0932343234323432,-7.97,-3.01,1.2750498331351323,5.786666666666666,0.8473502304147464,0.07634917525116297,1,0
CUST_0010,1,2014-01-22,1.84,2014,1,22,2,5.14,6.047842590544167,4.844285714285713,0.3800000000000001,1.84,0.3996935407826496,0.0932343234323432,0.7100000000000002,-7.0600000000000005,1.1766230720903048,4.783333333333332,1.0745644599303137,0.08461464303349298,1,0
CUST_0010,1,2014-01-23,1.34,2014,1,23,3,1.5466666666666655,0.2610236260059798,4.444285714285714,-0.5,1.34,0.3666902404526166,0.0932343234323432,-10.78,-2.8,0.1687652754349008,7.559999999999999,0.2045855379188711,0.004703003755409663,1,0
CUST_0010,1,2014-01-24,14.45,2014,1,24,4,5.876666666666665,7.428932179885162,5.967142857142856,13.11,14.45,0.4129510627780523,0.0782006920415224,12.989999999999998,10.66,1.2641404730377477,4.903333333333332,1.1985044187627465,-0.00046570790231237336,-1,1
CUST_0010,1,2014-01-25,13.36,2014,1,25,5,9.716666666666663,7.274849368429103,6.528571428571429,-1.09,13.36,0.4518042511122097,0.0782006920415224,11.52,3.93,0.7486980482088272,5.14,1.8904020752269777,0.0780112269437227,1,0
CUST_0010,1,2014-01-26,10.91,2014,1,26,6,12.906666666666666,1.8130177421452092,7.925714285714285,-2.4499999999999997,10.91,0.5484923381117153,0.0927335640138408,9.57,9.78,0.1404714159719945,1.5466666666666655,8.344827586206902,-0.01892680442556849,-1,1
CUST_0010,1,2014-01-27,12.98,2014,1,27,0,12.416666666666666,1.318572460403036,8.04857142857143,2.0700000000000003,12.98,0.5569945625308949,0.0927335640138408,-1.4699999999999989,0.8600000000000012,0.1061937552002445,5.876666666666665,2.11287577992059,0.07980560094726258,1,0
CUST_0010,1,2014-01-28,11.61,2014,1,28,1,11.833333333333334,1.0529165842237074,9.498571428571427,-1.370000000000001,11.61,0.6573405832921403,0.0927335640138408,-1.75,10.15,0.0889788662724259,9.716666666666663,1.217838765008577,0.0816626519993991,1,0
CUST_0010,1,2014-01-29,5.29,2014,1,29,2,9.96,4.101938566092865,9.991428571428573,-6.319999999999999,5.29,0.6914483440434998,0.0927335640138408,-5.62,3.45,0.4118412214952676,12.906666666666666,0.771694214876033,0.08064938281920586,1,0
CUST_0010,1,2014-01-30,2.36,2014,1,30,3,6.419999999999998,4.727398861953579,10.13714285714286,-2.93,2.36,0.7015323776569453,0.1633217993079584,-10.62,1.0199999999999998,0.7363549629211184,12.416666666666666,0.5170469798657716,0.06505779917219578,1,0
CUST_0011,1,2014-01-08,13.63,2014,1,8,2,8.123333333333333,4.862615894077317,8.794285714285715,7.31,13.63,0.604418262150221,0.1292096219931271,11.75,13.22,0.5985985918027062,9.346666666666668,0.8691155492154065,0.08471775252629521,1,0
CUST_0011,1,2014-01-09,10.2,2014,1,9,3,10.05,3.657307752978959,8.944285714285714,-3.430000000000001,10.2,0.6147275405007363,0.1292096219931271,5.779999999999999,1.049999999999999,0.3639112192018865,5.97,1.6834170854271355,0.13119348782016776,1,0
CUST_0011,1,2014-01-10,1.49,2014,1,10,4,8.44,6.258442298208078,7.078571428571429,-8.709999999999999,1.49,0.51933759563987,0.1093176815847395,-4.83,-13.06,0.7415215993137534,4.206666666666667,2.0063391442155307,0.062425486421692045,1,0
CUST_0011,1,2014-01-11,8.28,2014,1,11,5,6.656666666666666,4.576290346266651,6.602857142857142,6.789999999999999,8.28,0.4844355937532753,0.1093176815847395,-5.350000000000001,-3.33,0.6874747640861268,8.123333333333333,0.8194501436192039,0.1346847329368825,1,0
CUST_0011,1,2014-01-12,11.94,2014,1,12,6,7.236666666666667,5.302549701165783,8.040000000000001,3.66,11.94,0.5898752751283933,0.1093176815847395,1.7400000000000002,10.06,0.7327337219482887,10.05,0.7200663349917082,0.1244092644931829,1,0
CUST_0011,1,2014-01-13,4.49,2014,1,13,0,8.236666666666666,3.725189033234869,8.049999999999999,-7.449999999999999,4.49,0.590608950843727,0.1093176815847395,3.0,0.0700000000000002,0.4522690044396846,8.44,0.9759083728278042,0.1346708471837687,1,0
CUST_0011,1,2014-01-14,12.16,2014,1,14,1,9.53,4.36615391391554,8.884285714285713,7.67,12.16,0.651818467665863,0.1093176815847395,3.880000000000001,5.84,0.458148364524191,6.656666666666666,1.43164747120681,0.1303224621883352,1,0
CUST_0011,1,2014-01-15,0.55,2014,1,15,2,5.733333333333333,5.904018405572035,7.015714285714286,-11.61,0.55,0.5769501879699248,0.0452302631578947,-11.39,-13.08,1.0297706521346572,7.236666666666667,0.7922616305849838,0.05892884228066214,1,0
CUST_0011,1,2014-01-16,6.64,2014,1,16,3,6.45,5.807331573106535,6.507142857142857,6.09,6.64,0.5351268796992481,0.0452302631578947,2.1499999999999995,-3.56,0.9003614842025636,8.236666666666666,0.783083771752327,0.13417279368338397,1,0
CUST_0011,1,2014-01-17,5.4,2014,1,17,4,4.196666666666666,3.218389866584434,7.065714285714285,-1.239999999999999,5.4,0.5810620300751879,0.0452302631578947,-6.76,3.91,0.7668919459692854,9.53,0.4403637635536901,0.11842234516562294,1,0
CUST_0011,1,2014-01-18,7.6,2014,1,18,5,6.546666666666667,1.1029656990737955,6.968571428571428,2.1999999999999997,7.6,0.5730733082706766,0.0452302631578947,7.05,-0.6799999999999997,0.1684774489420258,5.733333333333333,1.1418604651162791,0.11243466589852497,1,0
CUST_0011,1,2014-01-19,1.6,2014,1,19,6,4.866666666666666,3.035347316755261,5.491428571428571,-6.0,1.6,0.4515977443609022,0.0452302631578947,-5.039999999999999,-10.34,0.6237015034428619,6.45,0.7545219638242893,0.10840829432809074,1,0
CUST_0011,1,2014-01-20,14.86,2014,1,20,0,8.02,6.639969879449755,6.972857142857143,13.26,14.86,0.469236685252836,0.0370121130551817,9.46,10.37,0.8279264188840093,4.196666666666666,1.9110405083399524,0.04362511470271124,1,0
CUST_0011,1,2014-01-21,4.86,2014,1,21,1,7.1066666666666665,6.909597190381892,5.93,-10.0,4.86,0.3990578734858681,0.0370121130551817,-2.7399999999999998,-7.3,0.9722697735058948,6.546666666666667,1.0855397148676171,0.0885108121102347,1,0
CUST_0011,1,2014-01-22,2.23,2014,1,22,2,7.316666666666666,6.6637551975844165,6.170000000000001,-2.6300000000000003,2.23,0.4152086137281293,0.107671601615074,0.6299999999999999,1.68,0.9107638083258884,4.866666666666666,1.5034246575342467,0.10389850011365609,1,0
CUST_0011,1,2014-01-23,11.68,2014,1,23,3,6.256666666666667,4.877359258177865,6.890000000000001,9.45,11.68,0.4636608344549126,0.107671601615074,-3.18,5.04,0.7795459656118058,8.02,0.7801330008312553,0.11576931060239193,1,0
CUST_0011,1,2014-01-24,0.28,2014,1,24,4,4.73,6.097335483635455,6.158571428571428,-11.4,0.28,0.41443953085945,0.0188425302826379,-4.58,-5.12,1.2890772692675383,7.1066666666666665,0.6655722326454033,0.056533805425344474,1,0
CUST_0011,1,2014-01-25,6.89,2014,1,25,5,6.283333333333334,5.724162238558,6.057142857142857,6.609999999999999,6.89,0.4076139203999231,0.0188425302826379,4.66,-0.71,0.9110072528209016,7.316666666666666,0.8587699316628703,0.11597731703997144,1,0
CUST_0011,1,2014-01-26,9.24,2014,1,26,6,5.47,4.64571845896843,7.148571428571429,2.3500000000000005,9.24,0.4810613343587772,0.0188425302826379,-2.4399999999999995,7.640000000000001,0.8493086762282323,6.256666666666667,0.8742674480554075,0.12457958991711326,1,0
CUST_0011,1,2014-01-27,12.21,2014,1,27,0,9.446666666666667,2.6660145035864544,6.7700000000000005,2.9700000000000006,12.21,0.5544635544635544,0.0229320229320229,11.93,-2.6499999999999986,0.282217484501036,4.73,1.997181113460184,0.10104188515670542,1,0
CUST_0011,1,2014-01-28,7.85,2014,1,28,1,9.766666666666667,2.227203029212498,7.1971428571428575,-4.360000000000001,7.85,0.5894465894465895,0.0229320229320229,0.96,2.9899999999999998,0.2280412657896755,6.283333333333334,1.5543766578249336,0.1309104408017978,1,0
CUST_0011,1,2014-01-29,7.76,2014,1,29,2,9.273333333333332,2.5436260207297234,7.987142857142857,-0.0899999999999998,7.76,0.6541476541476541,0.0229320229320229,-1.4800000000000004,5.529999999999999,0.2742946823216812,5.47,1.6953077391834248,0.12790622455074585,1,0
CUST_0011,1,2014-01-30,2.17,2014,1,30,3,5.926666666666667,3.2536799678722743,6.628571428571429,-5.59,2.17,0.5428805428805429,0.0229320229320229,-10.04,-9.51,0.5489898708445907,9.446666666666667,0.6273817925194072,0.10608208542048575,1,0
CUST_0012,1,2014-01-08,3.67,2014,1,8,2,3.1933333333333334,0.6143560314128398,5.380000000000001,0.2599999999999998,3.67,0.4618025751072961,0.2145922746781116,-7.0600000000000005,-10.88,0.1923870662044383,8.48,0.3765723270440251,0.03349612731902707,1,0
CUST_0012,1,2014-01-09,0.35,2014,1,9,3,2.4766666666666666,1.846329692480012,5.052857142857143,-3.32,0.35,0.4337216431637032,0.0300429184549356,-2.15,-2.29,0.7454897816204624,5.43,0.4561080417434008,0.061224665512860155,1,0
CUST_0012,1,2014-01-10,13.47,2014,1,10,4,5.830000000000001,6.821495437219026,5.312857142857142,13.12,13.47,0.3944214656909534,0.0259836674090571,10.06,1.8200000000000005,1.1700678279964023,5.546666666666667,1.0510817307692308,0.0468900353307834,1,0
CUST_0012,1,2014-01-11,10.41,2014,1,11,5,8.076666666666666,6.864177542381412,6.362857142857144,-3.0600000000000005,10.41,0.472372467918125,0.0259836674090571,6.74,7.35,0.8498775331054164,3.1933333333333334,2.5292275574112733,0.07577324975765909,1,0
CUST_0012,1,2014-01-12,7.59,2014,1,12,6,10.49,2.940816213230601,5.914285714285714,-2.8200000000000003,7.59,0.4390709513203945,0.0259836674090571,7.24,-3.140000000000001,0.2803447295739372,2.4766666666666666,4.235531628532975,0.03983092467041083,1,0
CUST_0012,1,2014-01-13,5.84,2014,1,13,0,7.946666666666666,2.3057825858769303,6.391428571428572,-1.75,5.84,0.4744935836249867,0.0259836674090571,-7.630000000000001,3.34,0.290157204598607,5.830000000000001,1.363064608347627,0.11009141982204607,1,0
CUST_0012,1,2014-01-14,12.17,2014,1,14,1,8.533333333333333,3.2687357392932976,7.642857142857143,6.33,12.17,0.567398451585534,0.0259836674090571,1.7599999999999998,8.76,0.3830549694484333,8.076666666666666,1.0565414775072226,0.13367638307272556,1,0
CUST_0012,1,2014-01-15,0.66,2014,1,15,2,6.223333333333333,5.764567055151089,7.212857142857143,-11.51,0.66,0.5354756601972638,0.0259836674090571,-6.93,-3.01,0.9262828690655204,10.49,0.5932634254845884,0.09421333395861003,1,0
CUST_0012,1,2014-01-16,1.27,2014,1,16,3,4.7,6.476395602493717,7.344285714285715,0.61,1.27,0.5452327924488282,0.0489977728285077,-4.57,0.92,1.377956511168876,7.946666666666666,0.5914429530201343,0.07479480177173026,1,0
CUST_0012,1,2014-01-17,11.39,2014,1,17,4,4.44,6.026599372780637,7.047142857142857,10.12,11.39,0.5790585749501115,0.0542317173377156,-0.7799999999999994,-2.08,1.3573422010767198,8.533333333333333,0.5203125000000001,0.07398849538939323,1,0
CUST_0012,1,2014-01-18,12.86,2014,1,18,5,8.506666666666666,6.310089803904006,7.397142857142858,1.4699999999999989,12.86,0.575205509886692,0.0513219284603421,12.2,2.4499999999999997,0.7417817167598754,6.223333333333333,1.3668987680771292,0.11715069109674342,1,0
CUST_0012,1,2014-01-19,0.37,2014,1,19,6,8.206666666666667,6.826436356792122,6.365714285714286,-12.49,0.37,0.4950011108642524,0.0287713841368584,-0.9,-7.22,0.8318159654905104,4.7,1.7460992907801418,0.05962752039868824,1,0
CUST_0012,1,2014-01-20,6.25,2014,1,20,0,6.493333333333333,6.248554499508931,6.424285714285714,5.88,6.25,0.4995556542990447,0.0287713841368584,-5.140000000000001,0.4100000000000001,0.9623030543391576,4.44,1.4624624624624625,0.10844604485485437,1,0
CUST_0012,1,2014-01-21,14.26,2014,1,21,1,6.96,6.972166090964843,6.722857142857142,8.01,14.26,0.4714486074934882,0.0259467040673211,1.4000000000000004,2.09,1.0017480015754086,8.506666666666666,0.8181818181818182,0.09665246320082937,1,0
CUST_0012,1,2014-01-22,11.45,2014,1,22,2,10.653333333333332,4.06399229001893,8.264285714285714,-2.8100000000000005,11.45,0.5795431777198958,0.0259467040673211,11.08,10.79,0.3814761223422024,8.206666666666667,1.298131600324939,0.1022727881458757,1,0
CUST_0012,1,2014-01-23,8.42,2014,1,23,3,11.376666666666663,2.920690557613611,9.285714285714286,-3.03,8.42,0.6511721097976358,0.0259467040673211,2.17,7.15,0.2567263894767311,6.493333333333333,1.7520533880903488,0.11328565801985496,1,0
CUST_0012,1,2014-01-24,14.55,2014,1,24,4,11.473333333333334,3.0650666115654497,9.737142857142857,6.130000000000001,14.55,0.6692194403534609,0.0254295532646048,0.2900000000000009,3.16,0.2671470027512013,6.96,1.6484674329501918,0.08876438052284813,1,0
CUST_0012,1,2014-01-25,9.34,2014,1,25,5,10.77,3.3057374366395123,9.234285714285717,-5.210000000000001,9.34,0.6346588119783996,0.0254295532646048,-2.1099999999999994,-3.52,0.306939409158729,10.653333333333332,1.010951188986233,0.11814083098643358,1,0
CUST_0012,1,2014-01-26,6.33,2014,1,26,6,10.073333333333332,4.158777865350987,10.085714285714287,-3.01,6.33,0.6931762395679922,0.4295532646048109,-2.09,5.96,0.4128502182678015,11.376666666666663,0.8854380310577206,0.08301289415491886,1,0
CUST_0012,1,2014-01-27,15.0,2014,1,27,0,10.223333333333334,4.401980614829341,11.335714285714287,8.67,15.0,0.7557142857142858,0.422,0.4499999999999993,8.75,0.4305817360446046,11.473333333333334,0.8910517141196979,0.009861217666019773,1,0
CUST_0012,1,2014-01-28,12.8,2014,1,28,1,11.376666666666669,4.50684294527037,11.127142857142855,-2.1999999999999997,12.8,0.7418095238095238,0.422,3.460000000000001,-1.459999999999999,0.3961479295578995,10.77,1.056329309811204,0.06164960136481418,1,0
CUST_0012,1,2014-01-29,11.78,2014,1,29,2,13.193333333333332,1.645640706027077,11.174285714285714,-1.0200000000000014,11.78,0.7449523809523809,0.422,5.449999999999999,0.33,0.124732746793361,10.073333333333332,1.3097286565188615,0.049539764914095286,1,0
CUST_0012,1,2014-01-30,9.65,2014,1,30,3,11.410000000000002,1.6072647572817529,11.349999999999998,-2.129999999999999,9.65,0.7566666666666665,0.422,-5.35,1.2300000000000004,0.1408645711903376,10.223333333333334,1.1160743397456798,0.05643537025034251,1,0
CUST_0013,1,2014-01-08,2.26,2014,1,8,2,6.033333333333332,6.858529968829569,6.412857142857143,0.3699999999999999,2.26,0.4548125633232016,0.0127659574468085,-9.18,-10.24,1.136772923010426,8.573333333333332,0.7037325038880249,0.08539207827845707,1,0
CUST_0013,1,2014-01-09,7.73,2014,1,9,3,3.96,3.27015290162402,7.364285714285714,5.470000000000001,7.73,0.522289766970618,0.0127659574468085,-6.219999999999999,6.66,0.825796187278793,8.523333333333333,0.4646069612827531,0.10620626955518131,1,0
CUST_0013,1,2014-01-10,13.52,2014,1,10,4,7.836666666666666,5.630757793879377,7.281428571428571,5.789999999999999,13.52,0.5219662058371736,0.0129032258064516,11.63,-0.5800000000000001,0.7185143930939232,9.093333333333332,0.8618035190615836,0.10837110510560621,1,0
CUST_0013,1,2014-01-11,9.81,2014,1,11,5,10.353333333333332,2.932990510269914,8.657142857142857,-3.709999999999999,9.81,0.6205837173579108,0.1354838709677419,7.550000000000001,9.63,0.2832894890795152,6.033333333333332,1.7160220994475142,0.1099875946733418,1,0
CUST_0013,1,2014-01-12,8.7,2014,1,12,6,10.676666666666668,2.524169830525152,8.265714285714285,-1.1100000000000012,8.7,0.5925243215565796,0.1354838709677419,0.9699999999999988,-2.74,0.2364192785381035,3.96,2.696127946127947,0.1057239379049702,1,0
CUST_0013,1,2014-01-13,12.78,2014,1,13,0,10.43,2.109478608566591,8.098571428571429,4.08,12.78,0.599006762468301,0.139792899408284,-0.7400000000000002,-1.17,0.202251065059117,7.836666666666666,1.3309230114844748,0.1232750161954917,1,0
CUST_0013,1,2014-01-14,13.02,2014,1,14,1,11.5,2.427838544878974,9.688571428571429,0.2400000000000002,13.02,0.7166103127641588,0.1671597633136094,3.209999999999999,11.13,0.2111163952068672,10.353333333333332,1.1107533805537668,0.08635370960532252,1,0
CUST_0013,1,2014-01-15,12.36,2014,1,15,2,12.72,0.3340658617698951,11.13142857142857,-0.6600000000000001,12.36,0.8233305156382078,0.5717455621301776,3.66,10.1,0.0262630394473188,10.676666666666668,1.1913830783640336,-0.019436681397338007,-1,1
CUST_0013,1,2014-01-16,0.48,2014,1,16,3,8.62,7.057166570231996,10.095714285714283,-11.88,0.48,0.746724429416737,0.0355029585798816,-12.3,-7.25,0.8186968178923429,10.43,0.8264621284755512,0.00893340714518609,1,0
CUST_0013,1,2014-01-17,0.31,2014,1,17,4,4.383333333333333,6.908518895778843,8.208571428571428,-0.1699999999999999,0.31,0.63045863506693,0.0238095238095238,-12.71,-13.21,1.576087961014185,11.5,0.381159420289855,-0.03118664350247058,-1,1
CUST_0013,1,2014-01-18,9.91,2014,1,18,5,3.5666666666666664,5.494145368784242,8.222857142857142,9.6,9.91,0.6315558481457099,0.0238095238095238,-2.4499999999999997,0.0999999999999996,1.5404145893787595,12.72,0.280398322851153,0.008684499210462882,1,0
CUST_0013,1,2014-01-19,1.51,2014,1,19,6,3.91,5.230678732248808,7.195714285714286,-8.4,1.51,0.5526662277814351,0.0238095238095238,1.03,-7.19,1.3377694967388258,8.62,0.4535962877030162,0.06719472432003032,1,0
CUST_0013,1,2014-01-20,5.64,2014,1,20,0,5.6866666666666665,4.200194439943625,6.175714285714286,4.13,5.64,0.4743252139565504,0.0238095238095238,5.33,-7.14,0.7386039460627711,4.383333333333333,1.2973384030418251,0.11077774370576543,1,0
CUST_0013,1,2014-01-21,14.26,2014,1,21,1,7.136666666666667,6.505431064374855,6.352857142857142,8.620000000000001,14.26,0.4455019034261671,0.0217391304347826,4.35,1.2400000000000002,0.9115503593238936,3.5666666666666664,2.000934579439253,0.07209702285465935,1,0
CUST_0013,1,2014-01-22,9.31,2014,1,22,2,9.736666666666666,4.3258101360708565,5.917142857142857,-4.949999999999999,9.31,0.4149469044279704,0.0217391304347826,7.800000000000001,-3.049999999999999,0.4442803974054286,3.91,2.4901960784313726,0.0859938389143744,1,0
CUST_0013,1,2014-01-23,6.42,2014,1,23,3,9.996666666666668,3.96484972392818,6.765714285714286,-2.890000000000001,6.42,0.4744540172310159,0.0217391304347826,0.7800000000000002,5.94,0.3966171781188575,5.6866666666666665,1.7579132473622512,0.11987028267272576,1,0
CUST_0013,1,2014-01-24,0.74,2014,1,24,4,5.489999999999999,4.360034403533991,6.827142857142857,-5.68,0.74,0.4787617711881387,0.0518934081346423,-13.52,0.43,0.7941774869825121,7.136666666666667,0.769266697804764,0.09209311483736571,1,0
CUST_0013,1,2014-01-25,4.23,2014,1,25,5,3.796666666666667,2.864687301143586,6.015714285714286,3.49,4.23,0.4218593468242837,0.0518934081346423,-5.08,-5.68,0.754526944989531,9.736666666666666,0.389934953782951,0.09390745546940771,1,0
CUST_0013,1,2014-01-26,14.0,2014,1,26,6,6.323333333333333,6.873385871121548,7.8,9.77,14.0,0.5469845722300141,0.0518934081346423,7.58,12.49,1.0869877497820055,9.996666666666668,0.6325441813937979,0.055047885524370455,1,0
CUST_0013,1,2014-01-27,14.95,2014,1,27,0,11.06,5.933995281427177,9.13,0.9499999999999992,14.95,0.6107023411371237,0.0494983277591973,14.21,9.31,0.5365276022990214,5.489999999999999,2.014571948998179,0.04824182553156675,1,0
CUST_0013,1,2014-01-28,8.32,2014,1,28,1,12.423333333333332,3.5851964148890567,8.281428571428572,-6.629999999999999,8.32,0.5539417104634496,0.0494983277591973,4.09,-5.94,0.2885857055183035,3.796666666666667,3.272168568920105,0.05568200552714753,1,0
CUST_0013,1,2014-01-29,6.01,2014,1,29,2,9.76,4.640700378175691,7.81,-2.3100000000000005,6.01,0.5224080267558529,0.0494983277591973,-7.99,-3.3000000000000007,0.4754815961245585,6.323333333333333,1.543489720611492,0.12911252340589452,1,0
CUST_0013,1,2014-01-30,2.81,2014,1,30,3,5.713333333333334,2.7669538003612044,7.294285714285714,-3.2,2.81,0.4879120879120879,0.0494983277591973,-12.14,-3.61,0.4842976313350999,11.06,0.5165762507534659,0.09215919965202002,1,0
CUST_0014,1,2014-01-08,7.39,2014,1,8,2,8.22,3.577946338334325,10.434285714285712,2.26,7.39,0.7327447833065809,0.360252808988764,-1.0700000000000012,4.13,0.4352732771696259,11.38,0.7223198594024605,0.09229807742930785,1,0
CUST_0014,1,2014-01-09,3.47,2014,1,9,3,5.33,1.967638178121172,8.895714285714286,-3.92,3.47,0.6623763429422402,0.2583767684288905,-8.67,-10.77,0.3691628852009703,10.95,0.4867579908675798,0.06410771847449914,1,0
CUST_0014,1,2014-01-10,9.53,2014,1,10,4,6.796666666666667,3.0732610259028337,8.338571428571429,6.059999999999999,9.53,0.6806997084548105,0.283265306122449,4.4,-3.9,0.4521718037130211,8.576666666666666,0.7924601632335796,0.11895409765096521,1,0
CUST_0014,1,2014-01-11,3.44,2014,1,11,5,5.48,3.5074349601952712,7.08,-6.09,3.44,0.5831960461285008,0.2833607907742998,-3.95,-8.81,0.6400428759480421,8.22,0.6666666666666666,0.10991048094024791,1,0
CUST_0014,1,2014-01-12,7.44,2014,1,12,6,6.803333333333334,3.094516655850044,6.934285714285714,4.0,7.44,0.5711932219345728,0.2833607907742998,3.97,-1.0200000000000005,0.4548530116389089,5.33,1.2764227642276422,0.12344609375897142,1,0
CUST_0014,1,2014-01-13,4.82,2014,1,13,0,5.233333333333333,2.0317808280750507,5.888571428571429,-2.62,4.82,0.6178983660620597,0.3609653725078699,-4.709999999999999,-7.32,0.3882383747914109,6.796666666666667,0.7699852869053457,0.08293617391996183,1,0
CUST_0014,1,2014-01-14,13.71,2014,1,14,1,8.656666666666668,4.568176149551738,7.114285714285714,8.89,13.71,0.5189121600500156,0.2509117432530999,10.27,8.580000000000002,0.527706139724883,5.48,1.5796836982968372,0.08506418433900614,1,0
CUST_0014,1,2014-01-15,5.47,2014,1,15,2,8.0,4.95567351628414,6.839999999999999,-8.240000000000002,5.47,0.49890590809628,0.2509117432530999,-1.9700000000000009,-1.92,0.6194591895355175,6.803333333333334,1.175894169524743,0.11816737518366599,1,0
CUST_0014,1,2014-01-16,14.44,2014,1,16,3,11.206666666666669,4.981489067872513,8.407142857142857,8.969999999999999,14.44,0.5822121092204194,0.2382271468144044,9.62,10.97,0.4445112196197958,5.233333333333333,2.1414012738853505,0.06227500673896513,1,0
CUST_0014,1,2014-01-17,1.83,2014,1,17,4,7.246666666666667,6.490025680483347,7.307142857142857,-12.61,1.83,0.5060348239018599,0.1267313019390581,-11.88,-7.699999999999999,0.8955877203978859,8.656666666666668,0.837119753561802,0.07385295568512412,1,0
CUST_0014,1,2014-01-18,2.53,2014,1,18,5,6.266666666666667,7.086962207697551,7.177142857142857,0.6999999999999997,2.53,0.4970320538187574,0.1267313019390581,-2.94,-0.91,1.1308982246325878,8.0,0.7833333333333333,0.10888016818476187,1,0
CUST_0014,1,2014-01-19,10.28,2014,1,19,6,4.88,4.689616188986047,7.582857142857143,7.75,10.28,0.5251286110011872,0.1267313019390581,-4.16,2.839999999999999,0.9609869239725508,11.206666666666669,0.4354550862581796,0.08929069192823658,1,0
CUST_0014,1,2014-01-20,11.67,2014,1,20,0,8.159999999999998,4.9250076142073125,8.561428571428571,1.3900000000000006,11.67,0.5928967154728928,0.1267313019390581,9.84,6.85,0.6035548546822688,7.246666666666667,1.1260349586016556,0.13030965651849719,1,0
