CONS_NO,FLAG,DATE,CONSUMPTION,YEAR,MONTH,DAY,DAY_OF_WEEK,ROLL_MEAN_3,ROLL_STD_3,ROLL_MEAN_7,DIFF_1,DAILY_ENERGY,LOAD_FACTOR,MIN_MAX_RATIO,DIFF_3,DIFF_7,VOLATILITY_INDEX,OFFPEAK_3,PEAK_OFFPEAK_RATIO,IFOREST_LABEL,IFOREST_ANOMALY,IFOREST_SCORE
CUST_0008,1,2014-01-16,4.91,2014,1,16,3,7.890000000000001,2.841900772370491,8.927142857142858,-3.28,4.91,0.615665024630542,0.3386206896551724,-9.59,2.03,0.3601902119607719,10.15,0.7773399014778325,1,0,-0.46352648986842465
CUST_0008,1,2014-01-17,9.21,2014,1,17,4,7.436666666666667,2.246805139155001,9.047142857142855,4.300000000000001,9.21,0.6239408866995074,0.3386206896551724,-1.3599999999999994,0.8400000000000016,0.3021252988554461,10.343333333333334,0.7189816306799871,1,0,-0.44201802709975135
CUST_0008,1,2014-01-18,0.78,2014,1,18,5,4.966666666666667,4.215285676360895,7.731428571428572,-8.430000000000001,0.78,0.5332019704433498,0.0537931034482758,-7.409999999999999,-9.21,0.8487152368511869,11.086666666666666,0.4479855682501503,1,0,-0.480555937462027
CUST_0008,1,2014-01-19,13.59,2014,1,19,6,7.859999999999999,6.510829440247993,8.821428571428571,12.81,13.59,0.6083743842364532,0.0537931034482758,8.68,7.63,0.8283498015582689,7.890000000000001,0.9961977186311786,1,0,-0.47156546563151786
CUST_0008,1,2014-01-20,2.74,2014,1,20,0,5.703333333333333,6.900002415458514,7.141428571428572,-10.85,2.74,0.525491432776201,0.0573951434878587,-6.470000000000001,-11.76,1.209819242920838,7.436666666666667,0.7669206633796503,1,0,-0.4931074675833931
CUST_0008,1,2014-01-21,0.26,2014,1,21,1,5.53,7.089449908138148,5.668571428571428,-2.4800000000000004,0.26,0.4171134237359403,0.0191317144959529,-0.52,-10.31,1.2819981750701894,4.966666666666667,1.1134228187919464,1,0,-0.5085939134777702
CUST_0008,1,2014-01-22,13.33,2014,1,22,2,5.4433333333333325,6.941702480900008,6.402857142857143,13.07,13.33,0.4711447492904447,0.0191317144959529,-0.2599999999999998,5.140000000000001,1.275266836662586,7.859999999999999,0.6925360474978794,1,0,-0.5050002524627281
CUST_0008,1,2014-01-23,11.33,2014,1,23,3,8.306666666666667,7.040002367423844,7.319999999999999,-2.0,11.33,0.5386313465783664,0.0191317144959529,8.59,6.42,0.8475123235261449,5.703333333333333,1.45645821157218,1,0,-0.45227553154611966
CUST_0008,1,2014-01-24,13.04,2014,1,24,4,12.566666666666665,1.0807559083036862,7.867142857142856,1.709999999999999,13.04,0.5788920424682014,0.0191317144959529,12.78,3.8299999999999983,0.0860017964167389,5.53,2.2724532851115127,1,0,-0.49917077303527296
CUST_0008,1,2014-01-25,4.29,2014,1,25,5,9.553333333333333,4.637675423456597,8.368571428571428,-8.75,4.29,0.615788920424682,0.0191317144959529,-9.04,3.51,0.4854510212969222,5.4433333333333325,1.7550520514390693,1,0,-0.46180358228114154
CUST_0008,1,2014-01-26,12.36,2014,1,26,6,9.896666666666668,4.867405195104812,8.192857142857141,8.07,12.36,0.6146179401993355,0.0195048762190547,1.0299999999999994,-1.2300000000000004,0.4918226872790312,8.306666666666667,1.1914125200642054,1,0,-0.4319921389808473
CUST_0008,1,2014-01-27,4.17,2014,1,27,0,6.94,4.694241152731715,8.397142857142857,-8.19,4.17,0.6299432000857357,0.0195048762190547,-8.87,1.4299999999999995,0.6764036243129272,12.566666666666665,0.5522546419098144,1,0,-0.4644395058263275
CUST_0008,1,2014-01-28,10.11,2014,1,28,1,8.88,4.231276403167251,9.804285714285712,5.94,10.11,0.7355053048976529,0.3128282070517629,5.819999999999999,9.85,0.4764950904467624,9.553333333333333,0.9295184926727148,1,0,-0.4692478321749679
CUST_0008,1,2014-01-29,6.62,2014,1,29,2,6.966666666666666,2.9851353961476046,8.845714285714285,-3.4899999999999998,6.62,0.6783523225241017,0.3197852760736197,-5.739999999999999,-6.71,0.4284883343752543,9.896666666666668,0.7039407207814078,1,0,-0.4565650564852019
CUST_0008,1,2014-01-30,2.02,2014,1,30,3,6.249999999999999,4.057671746211118,7.515714285714286,-4.6,2.02,0.5763584574934268,0.1549079754601227,-2.15,-9.31,0.6492274793937789,6.94,0.9005763688760805,1,0,-0.4416798773471855
CUST_0009,1,2014-01-01,9.06,2014,1,1,2,,,,,9.06,,,,,,,,1,0,-0.4603779725454367
CUST_0009,1,2014-01-02,8.93,2014,1,2,3,,,,-0.1300000000000007,8.93,,,,,,,,1,0,-0.46278549505594374
CUST_0009,1,2014-01-03,8.25,2014,1,3,4,8.746666666666668,0.4350095784386065,,-0.6799999999999997,8.25,,,,,0.0497343268031943,,,1,0,-0.47685192093983925
CUST_0009,1,2014-01-04,1.21,2014,1,4,5,6.129999999999999,4.274388845203489,,-7.04,1.21,,,-7.85,,0.6972901868194925,,,1,0,-0.5031959758785735
CUST_0009,1,2014-01-05,13.32,2014,1,5,6,7.593333333333334,6.081647254924716,,12.11,13.32,,,4.390000000000001,,0.8009193048627808,,,1,0,-0.5131456654879991
CUST_0009,1,2014-01-06,3.51,2014,1,6,0,6.013333333333333,6.431409902450111,,-9.81,3.51,,,-4.74,,1.0695249283453625,8.746666666666668,0.6874999999999999,1,0,-0.5186547661241565
CUST_0009,1,2014-01-07,0.2,2014,1,7,1,5.676666666666666,6.82308092677592,6.354285714285714,-3.31,0.2,0.477048477048477,0.015015015015015,-1.01,,1.2019520129376255,6.129999999999999,0.9260467645459488,1,0,-0.4743786483133586
CUST_0009,1,2014-01-08,0.87,2014,1,8,2,1.5266666666666662,1.7499809522772944,5.184285714285714,0.6699999999999999,0.87,0.3892106392106392,0.015015015015015,-12.45,-8.190000000000001,1.146275732932726,7.593333333333334,0.2010535557506584,-1,1,-0.5451341766184515
CUST_0009,1,2014-01-09,0.71,2014,1,9,3,0.5933333333333327,0.3499047489436953,4.01,-0.16,0.71,0.301051051051051,0.015015015015015,-2.8,-8.219999999999999,0.5897271049612849,6.013333333333333,0.0986696230598668,-1,1,-0.5496959782713232
CUST_0009,1,2014-01-10,7.99,2014,1,10,4,3.1899999999999995,4.157691667259612,3.9728571428571433,7.28,7.99,0.2982625482625483,0.015015015015015,7.79,-0.2599999999999998,1.3033516198305994,5.676666666666666,0.5619495008807985,1,0,-0.5084247812775858
CUST_0009,1,2014-01-11,0.18,2014,1,11,5,2.9599999999999995,4.364160858630214,3.825714285714286,-7.81,0.18,0.2872157872157872,0.0135135135135135,-0.69,-1.03,1.4743786684561535,1.5266666666666662,1.938864628820961,-1,1,-0.5591905653003202
CUST_0009,1,2014-01-12,13.39,2014,1,12,6,7.1866666666666665,6.64153847638733,3.835714285714286,13.21,13.39,0.2864611117038301,0.0134428678117998,12.68,0.0700000000000002,0.9241472833563076,0.5933333333333327,12.112359550561813,-1,1,-0.6137692971542421
CUST_0009,1,2014-01-13,14.46,2014,1,13,0,9.343333333333334,7.953693062554862,5.4,1.0700000000000005,14.46,0.3734439834024896,0.0124481327800829,6.470000000000001,10.95,0.8512693252823612,3.1899999999999995,2.9289446185997914,-1,1,-0.5472415697076796
CUST_0009,1,2014-01-14,5.46,2014,1,14,1,11.103333333333332,4.916465532609105,6.151428571428572,-9.0,5.46,0.4254099980241059,0.0124481327800829,5.28,5.26,0.4427918522313814,2.9599999999999995,3.751126126126127,1,0,-0.509636988110682
CUST_0009,1,2014-01-15,4.37,2014,1,15,2,8.096666666666666,5.537692058369925,6.651428571428572,-1.09,4.37,0.4599881446354475,0.0124481327800829,-9.02,3.5,0.6839471459493527,7.1866666666666665,1.1266233766233764,1,0,-0.4401897970251533
CUST_0009,1,2014-01-16,11.95,2014,1,16,3,7.259999999999999,4.098060516878685,8.257142857142858,7.579999999999999,11.95,0.5710333926101562,0.0124481327800829,-2.5100000000000016,11.239999999999998,0.5644711455755765,9.343333333333334,0.7770246164823402,1,0,-0.4502814774271217
CUST_0009,1,2014-01-17,6.35,2014,1,17,4,7.556666666666665,3.931428917497216,8.022857142857143,-5.6,6.35,0.5548310610551275,0.0124481327800829,0.8899999999999997,-1.6400000000000006,0.5202596714817667,11.103333333333332,0.6805764034824375,1,0,-0.431745930057159
CUST_0009,1,2014-01-18,5.68,2014,1,18,5,7.993333333333332,3.442910590377468,8.808571428571428,-0.6699999999999999,5.68,0.6091681485872357,0.3022130013831258,1.3099999999999996,5.5,0.4307227594300419,8.096666666666666,0.987237546315356,1,0,-0.4359926346315104
CUST_0009,1,2014-01-19,3.02,2014,1,19,6,5.016666666666666,1.7613157960267471,7.327142857142857,-2.66,3.02,0.5067180399130606,0.2088520055325034,-8.93,-10.37,0.3510928497063284,7.259999999999999,0.6910009182736455,1,0,-0.4836954602908494
CUST_0009,1,2014-01-20,11.28,2014,1,20,0,6.659999999999999,4.216301696985166,6.872857142857143,8.26,11.28,0.5751344889420203,0.2527196652719665,4.93,-3.180000000000001,0.6330783328806556,7.556666666666665,0.8813409792677549,1,0,-0.4495012349052852
CUST_0009,1,2014-01-21,13.59,2014,1,21,1,9.296666666666663,5.557106561272091,8.034285714285714,2.3100000000000005,13.59,0.5911910017870282,0.2222222222222222,7.91,8.129999999999999,0.5977525881612147,7.993333333333332,1.1630525437864887,1,0,-0.45196208532711496
CUST_0009,1,2014-01-22,5.33,2014,1,22,2,10.066666666666665,4.261576390648573,8.171428571428573,-8.26,5.33,0.6012824555870915,0.2222222222222222,2.31,0.96,0.4233354030445603,5.016666666666666,2.006644518272425,1,0,-0.4589864074788808
CUST_0009,1,2014-01-23,5.71,2014,1,23,3,8.209999999999999,4.663089104874577,7.279999999999999,0.3799999999999999,5.71,0.5356880058866813,0.2222222222222222,-5.569999999999999,-6.239999999999999,0.5679767484621897,6.659999999999999,1.2327327327327329,1,0,-0.4392795976126377
CUST_0009,1,2014-01-24,3.43,2014,1,24,4,4.823333333333333,1.2215290963924392,6.862857142857143,-2.28,3.43,0.5049931672448229,0.2222222222222222,-10.16,-2.9199999999999995,0.2532541319403813,9.296666666666663,0.5188239512370025,1,0,-0.4880338318469795
CUST_0009,1,2014-01-25,14.26,2014,1,25,5,7.8,5.709492096500353,8.088571428571429,10.83,14.26,0.5672209977960329,0.211781206171108,8.93,8.58,0.731986166217994,10.066666666666665,0.7748344370860929,1,0,-0.48460614290718446
CUST_0009,1,2014-01-26,14.25,2014,1,26,6,10.646666666666668,6.249818664036046,9.69285714285714,-0.0099999999999997,14.25,0.6797235023041474,0.2405329593267882,8.54,11.23,0.5870211644366982,8.209999999999999,1.2967925294356475,1,0,-0.495227341725308
CUST_0009,1,2014-01-27,0.94,2014,1,27,0,9.816666666666666,7.687420460293121,8.215714285714286,-13.31,0.94,0.5761370466840313,0.0659186535764375,-2.49,-10.34,0.7830988584339342,4.823333333333333,2.0352453351762265,-1,1,-0.5488362234612238
CUST_0009,1,2014-01-28,7.85,2014,1,28,1,7.68,6.656628275636247,7.395714285714286,6.91,7.85,0.5186335403726708,0.0659186535764375,-6.41,-5.74,0.8667484733901363,7.8,0.9846153846153846,1,0,-0.4519920660663344
CUST_0009,1,2014-01-29,13.57,2014,1,29,2,7.453333333333333,6.324336592349693,8.572857142857142,5.720000000000001,13.57,0.6011821278300942,0.0659186535764375,-0.6799999999999997,8.24,0.8485245875245563,10.646666666666668,0.7000626174076393,1,0,-0.4610068069980942
CUST_0009,1,2014-01-30,2.01,2014,1,30,3,7.809999999999999,5.780103805296233,8.044285714285715,-11.56,2.01,0.5641154077339211,0.0659186535764375,1.0699999999999998,-3.7,0.7400901159150107,9.816666666666666,0.795585738539898,1,0,-0.4566206508256993
CUST_0010,1,2014-01-01,10.65,2014,1,1,2,,,,,10.65,,,,,,,,1,0,-0.4717668314334513
CUST_0010,1,2014-01-02,0.79,2014,1,2,3,,,,-9.86,0.79,,,,,,,,1,0,-0.5350536262520723
CUST_0010,1,2014-01-03,2.85,2014,1,3,4,4.763333333333334,5.201012721896894,,2.06,2.85,,,,,1.0918851060665276,,,1,0,-0.49356228442245004
CUST_0010,1,2014-01-04,14.8,2014,1,4,5,6.146666666666667,7.564458561809518,,11.95,14.8,,,4.15,,1.2306602866284464,,,-1,1,-0.5746678570636808
CUST_0010,1,2014-01-05,7.14,2014,1,5,6,8.263333333333334,6.053679321977117,,-7.660000000000001,7.14,,,6.35,,0.7325953193195381,,,1,0,-0.5017741257631781
CUST_0010,1,2014-01-06,1.25,2014,1,6,0,7.73,6.7942402077053465,,-5.89,1.25,,,-1.6,,0.8789443994444174,4.763333333333334,1.622813156053184,1,0,-0.5222872307048307
CUST_0010,1,2014-01-07,7.71,2014,1,7,1,5.366666666666667,3.576511335552192,6.4557142857142855,6.46,7.71,0.4361969111969112,0.0533783783783783,-7.090000000000001,,0.6664306836432654,6.146666666666667,0.8731019522776572,1,0,-0.42891253210808955
CUST_0010,1,2014-01-08,4.25,2014,1,8,2,4.403333333333333,3.2327284657597395,5.541428571428573,-3.46,4.25,0.3744208494208494,0.0533783783783783,-2.89,-6.4,0.734154837038548,8.263333333333334,0.5328761597418313,1,0,-0.4455290312538723
CUST_0010,1,2014-01-09,8.9,2014,1,9,3,6.953333333333333,2.4155813654963723,6.700000000000001,4.65,8.9,0.4527027027027027,0.0844594594594594,7.65,8.11,0.347399045852786,7.73,0.8995256576110392,1,0,-0.441878476874344
CUST_0010,1,2014-01-10,3.7,2014,1,10,4,5.616666666666667,2.856717230202059,6.821428571428571,-5.2,3.7,0.4609073359073358,0.0844594594594594,-4.01,0.8500000000000001,0.5086143436561529,5.366666666666667,1.046583850931677,1,0,-0.4194570524128313
CUST_0010,1,2014-01-11,2.5,2014,1,11,5,5.033333333333334,3.4019602192461518,5.064285714285714,-1.2000000000000002,2.5,0.5690208667736757,0.1404494382022471,-1.75,-12.3,0.6758861362740697,4.403333333333333,1.1430734292202878,1,0,-0.4664371936124428
CUST_0010,1,2014-01-12,9.5,2014,1,12,6,5.233333333333333,3.743438704364387,5.401428571428572,7.0,9.5,0.5685714285714286,0.131578947368421,0.5999999999999996,2.3600000000000003,0.7153067587957428,6.953333333333333,0.7526366251198466,1,0,-0.42189599638443537
CUST_0010,1,2014-01-13,12.81,2014,1,13,0,8.270000000000001,5.263905394286639,7.052857142857143,3.3100000000000005,12.81,0.5505743280918926,0.195160031225605,9.11,11.56,0.6365060936259539,5.616666666666667,1.4724035608308603,1,0,-0.4595810109133813
CUST_0010,1,2014-01-14,4.47,2014,1,14,1,8.926666666666668,4.199456314016532,6.590000000000001,-8.34,4.47,0.5144418423106948,0.195160031225605,1.97,-3.24,0.4704394675896039,5.033333333333334,1.7735099337748343,1,0,-0.45291898344291126
CUST_0010,1,2014-01-15,8.9,2014,1,15,2,8.726666666666667,4.172700963804297,7.254285714285714,4.430000000000001,8.9,0.5662986506077841,0.195160031225605,-0.5999999999999996,4.65,0.4781551906574824,5.233333333333333,1.667515923566879,1,0,-0.4220413994921067
CUST_0010,1,2014-01-16,4.14,2014,1,16,3,5.836666666666666,2.658050664177285,6.574285714285715,-4.760000000000001,4.14,0.5132151221144196,0.195160031225605,-8.670000000000002,-4.760000000000001,0.4554055963753201,8.270000000000001,0.7057638049173718,1,0,-0.44405867739729155
CUST_0010,1,2014-01-17,3.79,2014,1,17,4,5.609999999999999,2.8545927905745105,6.587142857142857,-0.3499999999999996,3.79,0.5142188022750084,0.195160031225605,-0.6799999999999997,0.0899999999999998,0.5088400696211249,8.926666666666668,0.6284540702016429,1,0,-0.42925976470007654
CUST_0010,1,2014-01-18,9.43,2014,1,18,5,5.786666666666666,3.160068564656992,7.577142857142857,5.64,9.43,0.5915021746403479,0.2958626073380171,0.5299999999999994,6.93,0.5460947980398029,8.726666666666667,0.6631016042780749,1,0,-0.44830487059344354
CUST_0010,1,2014-01-19,1.13,2014,1,19,6,4.783333333333332,4.238222898023805,6.381428571428572,-8.3,1.13,0.4981599197055871,0.0882123341139734,-3.01,-8.370000000000001,0.8860396302488793,5.836666666666666,0.819531696173615,1,0,-0.4465105608968169
CUST_0010,1,2014-01-20,12.12,2014,1,20,0,7.559999999999999,5.728673493925097,6.282857142857142,10.989999999999998,12.12,0.5183875530410184,0.0932343234323432,8.329999999999998,-0.6900000000000013,0.7577610441699865,5.609999999999999,1.3475935828877004,1,0,-0.4440826593268489
CUST_0010,1,2014-01-21,1.46,2014,1,21,1,4.903333333333332,6.251994348472597,5.852857142857142,-10.66,1.46,0.4829090051862329,0.0932343234323432,-7.97,-3.01,1.2750498331351323,5.786666666666666,0.8473502304147464,1,0,-0.47933062176306507
CUST_0010,1,2014-01-22,1.84,2014,1,22,2,5.14,6.047842590544167,4.844285714285713,0.3800000000000001,1.84,0.3996935407826496,0.0932343234323432,0.7100000000000002,-7.0600000000000005,1.1766230720903048,4.783333333333332,1.0745644599303137,1,0,-0.4719889649735797
CUST_0010,1,2014-01-23,1.34,2014,1,23,3,1.5466666666666655,0.2610236260059798,4.444285714285714,-0.5,1.34,0.3666902404526166,0.0932343234323432,-10.78,-2.8,0.1687652754349008,7.559999999999999,0.2045855379188711,-1,1,-0.5516522042376285
CUST_0010,1,2014-01-24,14.45,2014,1,24,4,5.876666666666665,7.428932179885162,5.967142857142856,13.11,14.45,0.4129510627780523,0.0782006920415224,12.989999999999998,10.66,1.2641404730377477,4.903333333333332,1.1985044187627465,-1,1,-0.556866421769185
CUST_0010,1,2014-01-25,13.36,2014,1,25,5,9.716666666666663,7.274849368429103,6.528571428571429,-1.09,13.36,0.4518042511122097,0.0782006920415224,11.52,3.93,0.7486980482088272,5.14,1.8904020752269777,1,0,-0.4846056717698525
CUST_0010,1,2014-01-26,10.91,2014,1,26,6,12.906666666666666,1.8130177421452092,7.925714285714285,-2.4499999999999997,10.91,0.5484923381117153,0.0927335640138408,9.57,9.78,0.1404714159719945,1.5466666666666655,8.344827586206902,-1,1,-0.5732190263332568
CUST_0010,1,2014-01-27,12.98,2014,1,27,0,12.416666666666666,1.318572460403036,8.04857142857143,2.0700000000000003,12.98,0.5569945625308949,0.0927335640138408,-1.4699999999999989,0.8600000000000012,0.1061937552002445,5.876666666666665,2.11287577992059,1,0,-0.47355903184118225
CUST_0010,1,2014-01-28,11.61,2014,1,28,1,11.833333333333334,1.0529165842237074,9.498571428571427,-1.370000000000001,11.61,0.6573405832921403,0.0927335640138408,-1.75,10.15,0.0889788662724259,9.716666666666663,1.217838765008577,1,0,-0.4731331569722703
CUST_0010,1,2014-01-29,5.29,2014,1,29,2,9.96,4.101938566092865,9.991428571428573,-6.319999999999999,5.29,0.6914483440434998,0.0927335640138408,-5.62,3.45,0.4118412214952676,12.906666666666666,0.771694214876033,1,0,-0.46535635980711376
CUST_0010,1,2014-01-30,2.36,2014,1,30,3,6.419999999999998,4.727398861953579,10.13714285714286,-2.93,2.36,0.7015323776569453,0.1633217993079584,-10.62,1.0199999999999998,0.7363549629211184,12.416666666666666,0.5170469798657716,1,0,-0.49551056440597524
CUST_0011,1,2014-01-01,0.41,2014,1,1,2,,,,,0.41,,,,,,,,1,0,-0.5109136446776097
CUST_0011,1,2014-01-02,9.15,2014,1,2,3,,,,8.74,9.15,,,,,,,,1,0,-0.5026950964668707
CUST_0011,1,2014-01-03,14.55,2014,1,3,4,8.036666666666667,7.135442055915901,,5.4,14.55,,,,,0.8878608945561054,,,1,0,-0.5190579968182357
CUST_0011,1,2014-01-04,11.61,2014,1,4,5,11.77,2.70355321752689,,-2.9400000000000013,11.61,,,11.2,,0.2296986590931937,,,1,0,-0.5224411752743128
CUST_0011,1,2014-01-05,1.88,2014,1,5,6,9.346666666666668,6.631307060703293,,-9.73,1.88,,,-7.27,,0.7094836370224635,,,1,0,-0.532381530618926
CUST_0011,1,2014-01-06,4.42,2014,1,6,0,5.97,5.046791059673465,,2.54,4.42,,,-10.13,,0.845358636461217,8.036666666666667,0.7428452924097884,1,0,-0.50463729745276
CUST_0011,1,2014-01-07,6.32,2014,1,7,1,4.206666666666667,2.227674422650976,6.905714285714287,1.9000000000000004,6.32,0.4746195385370643,0.0281786941580756,-5.289999999999999,,0.5295581036412779,11.77,0.357405834041348,1,0,-0.4586867355566139
CUST_0011,1,2014-01-08,13.63,2014,1,8,2,8.123333333333333,4.862615894077317,8.794285714285715,7.31,13.63,0.604418262150221,0.1292096219931271,11.75,13.22,0.5985985918027062,9.346666666666668,0.8691155492154065,1,0,-0.4823561558472227
CUST_0011,1,2014-01-09,10.2,2014,1,9,3,10.05,3.657307752978959,8.944285714285714,-3.430000000000001,10.2,0.6147275405007363,0.1292096219931271,5.779999999999999,1.049999999999999,0.3639112192018865,5.97,1.6834170854271355,1,0,-0.4248660370774905
CUST_0011,1,2014-01-10,1.49,2014,1,10,4,8.44,6.258442298208078,7.078571428571429,-8.709999999999999,1.49,0.51933759563987,0.1093176815847395,-4.83,-13.06,0.7415215993137534,4.206666666666667,2.0063391442155307,1,0,-0.5128836208882545
CUST_0011,1,2014-01-11,8.28,2014,1,11,5,6.656666666666666,4.576290346266651,6.602857142857142,6.789999999999999,8.28,0.4844355937532753,0.1093176815847395,-5.350000000000001,-3.33,0.6874747640861268,8.123333333333333,0.8194501436192039,1,0,-0.4250476700541576
CUST_0011,1,2014-01-12,11.94,2014,1,12,6,7.236666666666667,5.302549701165783,8.040000000000001,3.66,11.94,0.5898752751283933,0.1093176815847395,1.7400000000000002,10.06,0.7327337219482887,10.05,0.7200663349917082,1,0,-0.4455279037677434
CUST_0011,1,2014-01-13,4.49,2014,1,13,0,8.236666666666666,3.725189033234869,8.049999999999999,-7.449999999999999,4.49,0.590608950843727,0.1093176815847395,3.0,0.0700000000000002,0.4522690044396846,8.44,0.9759083728278042,1,0,-0.4196415448990721
CUST_0011,1,2014-01-14,12.16,2014,1,14,1,9.53,4.36615391391554,8.884285714285713,7.67,12.16,0.651818467665863,0.1093176815847395,3.880000000000001,5.84,0.458148364524191,6.656666666666666,1.43164747120681,1,0,-0.4347558237268666
CUST_0011,1,2014-01-15,0.55,2014,1,15,2,5.733333333333333,5.904018405572035,7.015714285714286,-11.61,0.55,0.5769501879699248,0.0452302631578947,-11.39,-13.08,1.0297706521346572,7.236666666666667,0.7922616305849838,1,0,-0.5101303591010546
CUST_0011,1,2014-01-16,6.64,2014,1,16,3,6.45,5.807331573106535,6.507142857142857,6.09,6.64,0.5351268796992481,0.0452302631578947,2.1499999999999995,-3.56,0.9003614842025636,8.236666666666666,0.783083771752327,1,0,-0.4265162158302749
CUST_0011,1,2014-01-17,5.4,2014,1,17,4,4.196666666666666,3.218389866584434,7.065714285714285,-1.239999999999999,5.4,0.5810620300751879,0.0452302631578947,-6.76,3.91,0.7668919459692854,9.53,0.4403637635536901,1,0,-0.4396508014375131
CUST_0011,1,2014-01-18,7.6,2014,1,18,5,6.546666666666667,1.1029656990737955,6.968571428571428,2.1999999999999997,7.6,0.5730733082706766,0.0452302631578947,7.05,-0.6799999999999997,0.1684774489420258,5.733333333333333,1.1418604651162791,1,0,-0.4410363963992162
CUST_0011,1,2014-01-19,1.6,2014,1,19,6,4.866666666666666,3.035347316755261,5.491428571428571,-6.0,1.6,0.4515977443609022,0.0452302631578947,-5.039999999999999,-10.34,0.6237015034428619,6.45,0.7545219638242893,1,0,-0.45105164554516614
CUST_0011,1,2014-01-20,14.86,2014,1,20,0,8.02,6.639969879449755,6.972857142857143,13.26,14.86,0.469236685252836,0.0370121130551817,9.46,10.37,0.8279264188840093,4.196666666666666,1.9110405083399524,1,0,-0.5191610275673613
CUST_0011,1,2014-01-21,4.86,2014,1,21,1,7.1066666666666665,6.909597190381892,5.93,-10.0,4.86,0.3990578734858681,0.0370121130551817,-2.7399999999999998,-7.3,0.9722697735058948,6.546666666666667,1.0855397148676171,1,0,-0.46393057616650835
CUST_0011,1,2014-01-22,2.23,2014,1,22,2,7.316666666666666,6.6637551975844165,6.170000000000001,-2.6300000000000003,2.23,0.4152086137281293,0.107671601615074,0.6299999999999999,1.68,0.9107638083258884,4.866666666666666,1.5034246575342467,1,0,-0.45472995707387004
CUST_0011,1,2014-01-23,11.68,2014,1,23,3,6.256666666666667,4.877359258177865,6.890000000000001,9.45,11.68,0.4636608344549126,0.107671601615074,-3.18,5.04,0.7795459656118058,8.02,0.7801330008312553,1,0,-0.4381320290583433
CUST_0011,1,2014-01-24,0.28,2014,1,24,4,4.73,6.097335483635455,6.158571428571428,-11.4,0.28,0.41443953085945,0.0188425302826379,-4.58,-5.12,1.2890772692675383,7.1066666666666665,0.6655722326454033,1,0,-0.49557842904274374
CUST_0011,1,2014-01-25,6.89,2014,1,25,5,6.283333333333334,5.724162238558,6.057142857142857,6.609999999999999,6.89,0.4076139203999231,0.0188425302826379,4.66,-0.71,0.9110072528209016,7.316666666666666,0.8587699316628703,1,0,-0.43280694168485395
CUST_0011,1,2014-01-26,9.24,2014,1,26,6,5.47,4.64571845896843,7.148571428571429,2.3500000000000005,9.24,0.4810613343587772,0.0188425302826379,-2.4399999999999995,7.640000000000001,0.8493086762282323,6.256666666666667,0.8742674480554075,1,0,-0.42619533042001045
CUST_0011,1,2014-01-27,12.21,2014,1,27,0,9.446666666666667,2.6660145035864544,6.7700000000000005,2.9700000000000006,12.21,0.5544635544635544,0.0229320229320229,11.93,-2.6499999999999986,0.282217484501036,4.73,1.997181113460184,1,0,-0.4646591904321929
CUST_0011,1,2014-01-28,7.85,2014,1,28,1,9.766666666666667,2.227203029212498,7.1971428571428575,-4.360000000000001,7.85,0.5894465894465895,0.0229320229320229,0.96,2.9899999999999998,0.2280412657896755,6.283333333333334,1.5543766578249336,1,0,-0.42336347965618554
CUST_0011,1,2014-01-29,7.76,2014,1,29,2,9.273333333333332,2.5436260207297234,7.987142857142857,-0.0899999999999998,7.76,0.6541476541476541,0.0229320229320229,-1.4800000000000004,5.529999999999999,0.2742946823216812,5.47,1.6953077391834248,1,0,-0.427745531680198
CUST_0011,1,2014-01-30,2.17,2014,1,30,3,5.926666666666667,3.2536799678722743,6.628571428571429,-5.59,2.17,0.5428805428805429,0.0229320229320229,-10.04,-9.51,0.5489898708445907,9.446666666666667,0.6273817925194072,1,0,-0.461045253601915
CUST_0012,1,2014-01-01,14.55,2014,1,1,2,,,,,14.55,,,,,,,,1,0,-0.5250046040722157
CUST_0012,1,2014-01-02,2.64,2014,1,2,3,,,,-11.91,2.64,,,,,,,,1,0,-0.5276951174366573
CUST_0012,1,2014-01-03,11.65,2014,1,3,4,9.613333333333337,6.210719228344922,,9.01,11.65,,,,,0.646052624307724,,,1,0,-0.4978822684475644
CUST_0012,1,2014-01-04,3.06,2014,1,4,5,5.783333333333334,5.085020485045594,,-8.59,3.06,,,-11.49,,0.8792542625439066,,,1,0,-0.515454406954907
CUST_0012,1,2014-01-05,10.73,2014,1,5,6,8.48,4.716343922997982,,7.67,10.73,,,8.09,,0.5561726324290073,,,1,0,-0.4928000966269561
CUST_0012,1,2014-01-06,2.5,2014,1,6,0,5.43,4.598467135905181,,-8.23,2.5,,,-9.15,,0.8468631926160555,9.613333333333337,0.5648404993065186,1,0,-0.5163505674736418
CUST_0012,1,2014-01-07,3.41,2014,1,7,1,5.546666666666667,4.511899082795773,6.934285714285715,0.91,3.41,0.4765832106038292,0.1718213058419244,0.3500000000000001,,0.8134433442540455,5.783333333333334,0.9590778097982708,1,0,-0.428228039132583
CUST_0012,1,2014-01-08,3.67,2014,1,8,2,3.1933333333333334,0.6143560314128398,5.380000000000001,0.2599999999999998,3.67,0.4618025751072961,0.2145922746781116,-7.0600000000000005,-10.88,0.1923870662044383,8.48,0.3765723270440251,1,0,-0.5317696704766118
